date,callsign,number_of_summits,total_points,1pt,2pt,4pt,6pt,8pt,10pt,summits
2016-04-23,GM7PKT,3,6,0,3,0,0,0,0,"GM/SS-102, GM/SS-115, GM/SS-162"
2019-06-23,MM0YCJ,3,6,0,3,0,0,0,0,"GM/SI-039, GM/SI-042, GM/SI-060"
2022-05-12,M0RPK,3,6,0,3,0,0,0,0,"GM/SS-073, GM/SS-096, GM/SS-150"
2022-05-27,G4VFL,3,6,0,3,0,0,0,0,"GM/SS-082, GM/SS-100, GM/SS-142"
2023-04-17,MM0EFI,3,6,0,3,0,0,0,0,"GM/SI-047, GM/SI-062, GM/SI-064"
2023-05-19,G4VFL,3,6,0,3,0,0,0,0,"GM/SS-128, GM/SS-143, GM/SS-145"
2023-08-04,MM0VPM,3,6,0,3,0,0,0,0,"GM/SS-074, GM/SS-082, GM/SS-100"
2023-11-30,MM0VPM,3,6,0,3,0,0,0,0,"GM/SS-128, GM/SS-143, GM/SS-145"
2025-01-31,GM5ALX,3,6,0,3,0,0,0,0,"GM/ES-047, GM/ES-049, GM/ES-053"
2025-12-03,GM5ALX,3,6,0,3,0,0,0,0,"GM/ES-056, GM/ES-058, GM/ES-063"
2008-05-21,MM1BJP,3,5,1,2,0,0,0,0,"GM/SI-045, GM/SI-065, GM/SI-094"
2009-06-16,MM0DHY,3,5,1,2,0,0,0,0,"GM/SS-125, GM/SS-167, GM/SS-171"
2010-05-27,anon22082801,3,5,1,2,0,0,0,0,"GM/CS-089, GM/CS-101, GM/WS-343"
2010-07-12,G1INK,3,5,1,2,0,0,0,0,"GM/SS-133, GM/SS-140, GM/SS-214"
2011-02-22,G1INK,3,5,1,2,0,0,0,0,"GM/CS-094, GM/CS-102, GM/CS-116"
2012-02-03,G1INK,3,5,1,2,0,0,0,0,"GM/SS-126, GM/SS-131, GM/SS-218"
2013-10-05,MM3WJZ,3,5,1,2,0,0,0,0,"GM/SS-125, GM/SS-167, GM/SS-171"
2014-04-14,G4MD,3,5,1,2,0,0,0,0,"GM/SS-125, GM/SS-167, GM/SS-171"
2014-04-14,G4OIG,3,5,1,2,0,0,0,0,"GM/SS-125, GM/SS-167, GM/SS-171"
2014-05-05,G1INK,3,5,1,2,0,0,0,0,"GM/SS-081, GM/SS-103, GM/SS-240"
2016-07-27,G4OBK,3,5,1,2,0,0,0,0,"GM/SS-122, GM/SS-140, GM/SS-179"
2017-05-20,M0VFC,3,5,1,2,0,0,0,0,"GM/SS-125, GM/SS-171, GM/SS-282"
2017-11-02,G4OBK,3,5,1,2,0,0,0,0,"GM/SS-128, GM/SS-143, GM/SS-172"
2021-10-15,G4VFL,3,5,1,2,0,0,0,0,"GM/SS-120, GM/SS-164, GM/SS-184"
2022-03-07,G4OBK,3,5,1,2,0,0,0,0,"GM/SS-135, GM/SS-152, GM/SS-260"
2022-05-02,G6PJZ,3,5,1,2,0,0,0,0,"GM/SS-122, GM/SS-140, GM/SS-179"
2022-06-10,G4VFL,3,5,1,2,0,0,0,0,"GM/SS-122, GM/SS-140, GM/SS-179"
2022-12-05,MM0EFI,3,5,1,2,0,0,0,0,"GM/ES-051, GM/ES-057, GM/ES-069"
2022-12-29,MM0EFI,3,5,1,2,0,0,0,0,"GM/ES-056, GM/ES-063, GM/ES-064"
2011-05-15,2M0NCM,3,4,2,1,0,0,0,0,"GM/SS-158, GM/SS-184, GM/SS-209"
2012-09-07,anon22082801,3,4,2,1,0,0,0,0,"GM/SS-130, GM/SS-261, GM/SS-269"
2014-09-03,anon22082801,3,4,2,1,0,0,0,0,"GM/SS-143, GM/SS-177, GM/SS-195"
2015-06-01,G4MD,3,4,2,1,0,0,0,0,"GM/SS-154, GM/SS-187, GM/SS-198"
2015-06-01,G4OIG,3,4,2,1,0,0,0,0,"GM/SS-154, GM/SS-187, GM/SS-198"
2015-07-01,GM7PKT,3,4,2,1,0,0,0,0,"GM/SS-154, GM/SS-198, GM/SS-277"
2016-06-21,anon22082801,3,4,2,1,0,0,0,0,"GM/SI-067, GM/SI-109, GM/SI-135"
2018-10-26,G4OBK,3,4,2,1,0,0,0,0,"GM/SS-145, GM/SS-208, GM/SS-219"
2021-11-25,G6PJZ,3,4,2,1,0,0,0,0,"GM/SS-154, GM/SS-187, GM/SS-198"
2022-04-10,M5EVT,3,4,2,1,0,0,0,0,"GM/SI-134, GM/WS-288, GM/WS-320"
2022-07-01,M0HGY,3,4,2,1,0,0,0,0,"GM/SS-154, GM/SS-187, GM/SS-198"
2022-07-01,M1EYP,3,4,2,1,0,0,0,0,"GM/SS-154, GM/SS-187, GM/SS-198"
2022-10-06,G4VFL,3,4,2,1,0,0,0,0,"GM/SS-133, GM/SS-208, GM/SS-219"
2022-10-21,G4VFL,3,4,2,1,0,0,0,0,"GM/SS-158, GM/SS-195, GM/SS-209"
2023-08-21,G6PJZ,3,4,2,1,0,0,0,0,"GM/SS-165, GM/SS-172, GM/SS-203"
2024-09-11,MM7LEF,3,4,2,1,0,0,0,0,"GM/SS-154, GM/SS-187, GM/SS-198"
2025-06-30,MM0EFI,3,4,2,1,0,0,0,0,"GM/SS-154, GM/SS-187, GM/SS-198"
2025-08-30,G5OLD,3,4,2,1,0,0,0,0,"GM/SI-066, GM/SI-187, GM/SI-200"
2025-12-29,G5OLD,3,4,2,1,0,0,0,0,"GM/SI-063, GM/SI-084, GM/SI-093"
2006-08-14,M0HGY,3,3,3,0,0,0,0,0,"GM/SS-211, GM/SS-253, GM/SS-263"
2006-08-14,M1EYP,3,3,3,0,0,0,0,0,"GM/SS-211, GM/SS-253, GM/SS-263"
2007-05-30,G4MD,3,3,3,0,0,0,0,0,"GM/SI-157, GM/SI-160, GM/SI-171"
2007-05-31,G4MD,3,3,3,0,0,0,0,0,"GM/SI-195, GM/SI-197, GM/SI-219"
2008-05-28,G4OIG,3,3,3,0,0,0,0,0,"GM/SS-211, GM/SS-212, GM/SS-214"
2009-09-03,G4MD,3,3,3,0,0,0,0,0,"GM/SI-074, GM/SI-079, GM/SI-107"
2009-10-11,G4ZRP,3,3,3,0,0,0,0,0,"GM/SS-262, GM/SS-275, GM/SS-277"
2009-10-11,GM4LLD,3,3,3,0,0,0,0,0,"GM/SS-262, GM/SS-275, GM/SS-277"
2010-01-31,G1INK,3,3,3,0,0,0,0,0,"GM/SS-261, GM/SS-269, GM/SS-281"
2010-02-01,G1INK,3,3,3,0,0,0,0,0,"GM/SS-191, GM/SS-232, GM/SS-238"
2010-07-13,G1INK,3,3,3,0,0,0,0,0,"GM/SS-182, GM/SS-225, GM/SS-253"
2010-07-14,G1INK,3,3,3,0,0,0,0,0,"GM/SS-210, GM/SS-244, GM/SS-263"
2010-07-15,G1INK,3,3,3,0,0,0,0,0,"GM/SS-208, GM/SS-211, GM/SS-219"
2011-05-23,anon22082801,3,3,3,0,0,0,0,0,"GM/SS-211, GM/SS-214, GM/SS-253"
2011-05-28,anon22082801,3,3,3,0,0,0,0,0,"GM/SI-154, GM/SI-160, GM/SI-194"
2011-05-29,anon22082801,3,3,3,0,0,0,0,0,"GM/SI-157, GM/SI-195, GM/SI-197"
2011-06-04,anon22082801,3,3,3,0,0,0,0,0,"GM/SS-227, GM/SS-235, GM/SS-264"
2011-08-21,anon22082801,3,3,3,0,0,0,0,0,"GM/SI-105, GM/SI-158, GM/WS-305"
2011-08-24,anon22082801,3,3,3,0,0,0,0,0,"GM/SI-140, GM/SI-152, GM/SI-159"
2011-08-27,anon22082801,3,3,3,0,0,0,0,0,"GM/SI-082, GM/SI-119, GM/SI-128"
2012-04-30,G4MD,3,3,3,0,0,0,0,0,"GM/SI-168, GM/SI-191, GM/SI-217"
2012-04-30,G4OIG,3,3,3,0,0,0,0,0,"GM/SI-168, GM/SI-191, GM/SI-217"
2012-05-01,G4MD,3,3,3,0,0,0,0,0,"GM/SI-178, GM/SI-189, GM/SI-190"
2012-05-01,G4OIG,3,3,3,0,0,0,0,0,"GM/SI-178, GM/SI-189, GM/SI-190"
2012-08-26,G4MD,3,3,3,0,0,0,0,0,"GM/SS-224, GM/SS-228, GM/SS-274"
2012-08-26,G4OIG,3,3,3,0,0,0,0,0,"GM/SS-224, GM/SS-228, GM/SS-274"
2012-09-02,anon22082801,3,3,3,0,0,0,0,0,"GM/SS-200, GM/SS-206, GM/SS-230"
2012-09-06,anon22082801,3,3,3,0,0,0,0,0,"GM/SS-191, GM/SS-232, GM/SS-238"
2012-10-22,G4OIG,3,3,3,0,0,0,0,0,"GM/SS-172, GM/SS-184, GM/SS-203"
2013-05-14,G4OIG,3,3,3,0,0,0,0,0,"GM/SI-072, GM/SI-077, GM/SI-099"
2013-05-14,G4MD,3,3,3,0,0,0,0,0,"GM/SI-072, GM/SI-077, GM/SI-099"
2013-05-19,anon22082801,3,3,3,0,0,0,0,0,"GM/SI-069, GM/SI-173, GM/SI-200"
2013-05-26,anon22082801,3,3,3,0,0,0,0,0,"GM/SI-120, GM/SI-137, GM/SI-208"
2013-09-22,GM4COX,3,3,3,0,0,0,0,0,"GM/SS-262, GM/SS-275, GM/SS-277"
2013-10-01,G4MD,3,3,3,0,0,0,0,0,"GM/SI-151, GM/SI-155, GM/SI-161"
2014-02-26,G4OBK,3,3,3,0,0,0,0,0,"GM/SS-197, GM/SS-210, GM/SS-244"
2014-02-26,G4OOE,3,3,3,0,0,0,0,0,"GM/SS-197, GM/SS-210, GM/SS-244"
2014-02-26,G0VWP,3,3,3,0,0,0,0,0,"GM/SS-197, GM/SS-210, GM/SS-244"
2014-04-13,G4MD,3,3,3,0,0,0,0,0,"GM/SS-168, GM/SS-219, GM/SS-254"
2014-04-13,G4OIG,3,3,3,0,0,0,0,0,"GM/SS-168, GM/SS-219, GM/SS-254"
2014-04-20,2M0NCM,3,3,3,0,0,0,0,0,"GM/SS-261, GM/SS-274, GM/SS-285"
2014-05-06,G1INK,3,3,3,0,0,0,0,0,"GM/SS-222, GM/SS-239, GM/SS-251"
2014-05-08,G1INK,3,3,3,0,0,0,0,0,"GM/SS-215, GM/SS-252, GM/SS-268"
2014-05-16,2M0NCM,3,3,3,0,0,0,0,0,"GM/SS-200, GM/SS-206, GM/SS-230"
2014-05-22,anon22082801,3,3,3,0,0,0,0,0,"GM/NS-152, GM/WS-333, GM/WS-342"
2014-05-27,anon22082801,3,3,3,0,0,0,0,0,"GM/SS-199, GM/SS-210, GM/SS-244"
2014-08-28,G4MD,3,3,3,0,0,0,0,0,"GM/NS-150, GM/NS-151, GM/NS-152"
2014-08-28,G4OIG,3,3,3,0,0,0,0,0,"GM/NS-150, GM/NS-151, GM/NS-152"
2014-11-06,G4OBK,3,3,3,0,0,0,0,0,"GM/SS-182, GM/SS-280, GM/SS-286"
2014-11-06,G3TQQ,3,3,3,0,0,0,0,0,"GM/SS-182, GM/SS-280, GM/SS-286"
2014-11-06,M0PYG,3,3,3,0,0,0,0,0,"GM/SS-182, GM/SS-280, GM/SS-286"
2015-05-06,GM4LLD,3,3,3,0,0,0,0,0,"GM/SS-200, GM/SS-206, GM/SS-243"
2015-06-02,G4MD,3,3,3,0,0,0,0,0,"GM/CS-122, GM/SS-221, GM/SS-276"
2015-06-02,G4OIG,3,3,3,0,0,0,0,0,"GM/CS-122, GM/SS-221, GM/SS-276"
2015-06-04,G4MD,3,3,3,0,0,0,0,0,"GM/SS-169, GM/SS-176, GM/SS-190"
2015-06-04,G4OIG,3,3,3,0,0,0,0,0,"GM/SS-169, GM/SS-176, GM/SS-190"
2015-06-05,G4MD,3,3,3,0,0,0,0,0,"GM/SS-192, GM/SS-235, GM/SS-271"
2015-06-05,G4OIG,3,3,3,0,0,0,0,0,"GM/SS-192, GM/SS-235, GM/SS-271"
2015-11-22,GM7PKT,3,3,3,0,0,0,0,0,"GM/SS-218, GM/SS-240, GM/SS-251"
2016-02-08,G1INK,3,3,3,0,0,0,0,0,"GM/SS-211, GM/SS-212, GM/SS-214"
2016-08-28,GM4LLD,3,3,3,0,0,0,0,0,"GM/SS-224, GM/SS-228, GM/SS-285"
2016-09-18,GM4LLD,3,3,3,0,0,0,0,0,"GM/SS-182, GM/SS-225, GM/SS-286"
2017-04-10,GM4LLD,3,3,3,0,0,0,0,0,"GM/SS-261, GM/SS-269, GM/SS-274"
2018-03-31,GM7PKT,3,3,3,0,0,0,0,0,"GM/SI-151, GM/SI-155, GM/SI-161"
2018-05-06,G0HIO,3,3,3,0,0,0,0,0,"GM/SS-224, GM/SS-249, GM/SS-274"
2018-05-07,G0HIO,3,3,3,0,0,0,0,0,"GM/SS-228, GM/SS-250, GM/SS-285"
2018-05-16,G0HIO,3,3,3,0,0,0,0,0,"GM/SS-210, GM/SS-214, GM/SS-253"
2018-05-17,G0HIO,3,3,3,0,0,0,0,0,"GM/SS-182, GM/SS-225, GM/SS-280"
2018-06-01,G0EVV,3,3,3,0,0,0,0,0,"GM/SI-164, GM/SI-179, GM/SI-194"
2018-06-05,G0EVV,3,3,3,0,0,0,0,0,"GM/SI-086, GM/SI-213, GM/SI-215"
2018-06-07,G0EVV,3,3,3,0,0,0,0,0,"GM/SI-154, GM/SI-160, GM/SI-171"
2018-06-19,G4TQE,3,3,3,0,0,0,0,0,"GM/SI-120, GM/SI-199, GM/SI-208"
2018-08-07,GM7PKT,3,3,3,0,0,0,0,0,"GM/SS-205, GM/SS-217, GM/SS-241"
2018-10-22,GM7PKT,3,3,3,0,0,0,0,0,"GM/SS-177, GM/SS-208, GM/SS-219"
2019-02-21,G4OBK,3,3,3,0,0,0,0,0,"GM/SS-232, GM/SS-238, GM/SS-245"
2020-02-07,G4VFL,3,3,3,0,0,0,0,0,"GM/SS-224, GM/SS-228, GM/SS-269"
2020-03-06,G4VFL,3,3,3,0,0,0,0,0,"GM/SS-229, GM/SS-250, GM/SS-261"
2020-03-08,MW0WML,3,3,3,0,0,0,0,0,"GM/SS-205, GM/SS-217, GM/SS-241"
2020-03-20,G4VFL,3,3,3,0,0,0,0,0,"GM/SS-205, GM/SS-217, GM/SS-241"
2020-09-17,M6BWA,3,3,3,0,0,0,0,0,"GM/SS-262, GM/SS-275, GM/SS-277"
2020-09-17,M0JLA,3,3,3,0,0,0,0,0,"GM/SS-262, GM/SS-275, GM/SS-277"
2021-04-24,MM0RFN,3,3,3,0,0,0,0,0,"GM/ES-073, GM/ES-084, GM/ES-087"
2021-07-01,G4OOE,3,3,3,0,0,0,0,0,"GM/SS-211, GM/SS-280, GM/SS-286"
2021-07-01,G3TQQ,3,3,3,0,0,0,0,0,"GM/SS-211, GM/SS-280, GM/SS-286"
2021-07-01,M0PYG,3,3,3,0,0,0,0,0,"GM/SS-211, GM/SS-280, GM/SS-286"
2021-08-27,G4VFL,3,3,3,0,0,0,0,0,"GM/SS-201, GM/SS-256, GM/SS-267"
2021-09-13,G4OBK,3,3,3,0,0,0,0,0,"GM/SS-220, GM/SS-236, GM/SS-256"
2022-03-19,G4VFL,3,3,3,0,0,0,0,0,"GM/SS-197, GM/SS-253, GM/SS-263"
2022-03-21,GI4ONL,3,3,3,0,0,0,0,0,"GM/SS-227, GM/SS-264, GM/SS-276"
2022-03-21,G4OBK,3,3,3,0,0,0,0,0,"GM/SS-227, GM/SS-264, GM/SS-276"
2022-03-22,GI4ONL,3,3,3,0,0,0,0,0,"GM/SS-187, GM/SS-234, GM/SS-242"
2022-03-22,G4OBK,3,3,3,0,0,0,0,0,"GM/SS-187, GM/SS-234, GM/SS-242"
2022-06-22,M0HGY,3,3,3,0,0,0,0,0,"GM/SS-182, GM/SS-225, GM/SS-286"
2022-06-22,M1EYP,3,3,3,0,0,0,0,0,"GM/SS-182, GM/SS-225, GM/SS-286"
2022-07-01,W6NEA,3,3,3,0,0,0,0,0,"GM/SS-224, GM/SS-228, GM/SS-274"
2022-07-21,2M0OSB,3,3,3,0,0,0,0,0,"GM/SS-262, GM/SS-275, GM/SS-277"
2022-09-16,G4VFL,3,3,3,0,0,0,0,0,"GM/SS-211, GM/SS-212, GM/SS-214"
2023-05-15,M0JLA,3,3,3,0,0,0,0,0,"GM/ES-065, GM/ES-068, GM/ES-070"
2023-05-15,M6BWA,3,3,3,0,0,0,0,0,"GM/ES-065, GM/ES-068, GM/ES-070"
2024-04-20,G5OLD,3,3,3,0,0,0,0,0,"GM/NS-115, GM/NS-121, GM/NS-154"
2024-07-18,2M0OSB,3,3,3,0,0,0,0,0,"GM/SS-262, GM/SS-275, GM/SS-277"
2024-09-04,GM5ALX,3,3,3,0,0,0,0,0,"GM/ES-071, GM/ES-072, GM/ES-079"
2025-02-07,G4VFL,3,3,3,0,0,0,0,0,"GM/SS-192, GM/SS-235, GM/SS-271"
2025-04-24,GW4BML,3,3,3,0,0,0,0,0,"GM/SI-168, GM/SI-189, GM/SI-191"
2003-03-12,GM4COX,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2003-03-29,MM1BJP,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2003-10-04,GM7PKT,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2004-06-12,MM0DHY,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2004-07-10,GM7PKT,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2004-07-25,GM4TOE,2,20,0,0,0,0,0,2,"GM/ES-002, GM/ES-003"
2004-07-30,G4ZFZ,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2004-10-09,GM7PKT,2,20,0,0,0,0,0,2,"GM/WS-014, GM/WS-018"
2005-04-02,GM7PKT,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2005-05-06,G0FIM,2,20,0,0,0,0,0,2,"GM/ES-004, GM/ES-006"
2005-08-22,GM4COX,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2006-05-11,MM1BJP,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2006-06-06,GM7PKT,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2006-07-08,GM4TOE,2,20,0,0,0,0,0,2,"GM/ES-001, GM/ES-005"
2006-07-23,GM0PKX,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2006-07-23,GM7NQP,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2006-07-27,GM0UDL,2,20,0,0,0,0,0,2,"GM/CS-001, GM/CS-004"
2007-04-08,2M0NCM,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2007-05-16,HB9TNF,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2007-07-15,GM7PKT,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2008-06-23,GM7PKT,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2008-07-24,2I0RPM,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2008-09-23,G4YSS,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2009-06-24,GM7PKT,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2009-08-05,GM4TOE,2,20,0,0,0,0,0,2,"GM/ES-001, GM/ES-005"
2009-08-05,M1EYP,2,20,0,0,0,0,0,2,"GM/ES-001, GM/ES-005"
2009-08-05,M0HGY,2,20,0,0,0,0,0,2,"GM/ES-001, GM/ES-005"
2010-04-11,MM0DHY,2,20,0,0,0,0,0,2,"GM/WS-014, GM/WS-018"
2010-05-22,MM1BJP,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2010-05-26,anon22082801,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2010-06-12,MM0XXP,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2010-06-29,GM7PKT,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2011-06-23,GM7PKT,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2011-08-28,MM3WJZ,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2011-09-04,MM0ROV,2,20,0,0,0,0,0,2,"GM/ES-004, GM/ES-006"
2011-09-08,G1JTD,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2012-02-19,MM0YCJ,2,20,0,0,0,0,0,2,"GM/WS-014, GM/WS-018"
2012-03-26,GM0UDL,2,20,0,0,0,0,0,2,"GM/WS-014, GM/WS-018"
2012-03-31,MM0YCJ,2,20,0,0,0,0,0,2,"GM/ES-004, GM/ES-006"
2012-06-04,MM0STU,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2012-07-20,GM7PKT,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2013-08-13,GM4COX,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2013-09-27,GM4COX,2,20,0,0,0,0,0,2,"GM/ES-002, GM/ES-003"
2014-01-12,MM3WJZ,2,20,0,0,0,0,0,2,"GM/CS-001, GM/CS-004"
2014-07-13,MM3WJZ,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2015-09-09,GM7PKT,2,20,0,0,0,0,0,2,"GM/ES-002, GM/ES-003"
2015-10-09,VA6MCB,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2016-07-14,MM0GLM,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2016-08-01,MM0GYX,2,20,0,0,0,0,0,2,"GM/ES-002, GM/ES-003"
2016-08-14,GM7PKT,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2017-05-17,MM0GLM,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2017-09-02,GM3GAV,2,20,0,0,0,0,0,2,"GM/ES-004, GM/ES-006"
2018-07-11,MM0GLM,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2018-07-14,GM3YTS,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2018-07-25,GM0UDL,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2018-08-19,GM3GAV,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2018-10-06,M1CJE,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2019-07-14,GM3GAV,2,20,0,0,0,0,0,2,"GM/ES-002, GM/ES-003"
2019-08-03,SQ9NOT,2,20,0,0,0,0,0,2,"GM/CS-001, GM/WS-001"
2019-08-06,SQ9MDF,2,20,0,0,0,0,0,2,"GM/ES-001, GM/ES-005"
2020-08-31,M1HAX,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2021-05-15,MM0EFI,2,20,0,0,0,0,0,2,"GM/ES-004, GM/ES-006"
2021-06-19,2m0KAU,2,20,0,0,0,0,0,2,"GM/CS-001, GM/CS-004"
2021-06-22,M5EVT,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2021-06-29,G7WKX,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2021-06-29,2E0NYQ,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2021-07-12,2M0LXX,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2021-07-19,G4OIG,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2021-08-22,M6GYU,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2022-03-24,M1HAX,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2022-04-27,MM0DHY,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2022-06-22,M6GYU,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2022-08-28,MM0EFI,2,20,0,0,0,0,0,2,"GM/ES-002, GM/ES-009"
2022-09-21,N6JFD,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2023-06-01,MM0GLM,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2023-08-31,MM0VPM,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2023-11-04,GM3GAV,2,20,0,0,0,0,0,2,"GM/WS-014, GM/WS-018"
2024-06-19,KK7BCO,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2024-07-12,MM0EFI,2,20,0,0,0,0,0,2,"GM/ES-004, GM/ES-006"
2024-07-30,MM7VXJ,2,20,0,0,0,0,0,2,"GM/CS-001, GM/CS-004"
2024-08-31,MM0VPM,2,20,0,0,0,0,0,2,"GM/ES-002, GM/ES-003"
2024-09-01,GM4KNU,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2024-09-03,G5JFJ,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2024-09-07,MM7VXJ,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2024-09-25,MM0VPM,2,20,0,0,0,0,0,2,"GM/ES-004, GM/ES-006"
2024-10-15,GM5ALX,2,20,0,0,0,0,0,2,"GM/ES-004, GM/ES-006"
2024-10-19,MM7LEF,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2025-05-15,OM6AN,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2025-05-21,GM5ALX,2,20,0,0,0,0,0,2,"GM/SS-001, GM/SS-002"
2025-06-17,GM5ALX,2,20,0,0,0,0,0,2,"GM/ES-002, GM/ES-003"
2025-07-17,MM0EFI,2,20,0,0,0,0,0,2,"GM/ES-004, GM/ES-006"
2025-07-17,G5AIB,2,20,0,0,0,0,0,2,"GM/ES-004, GM/ES-006"
2025-08-14,MM0VPM,2,20,0,0,0,0,0,2,"GM/WS-014, GM/WS-018"
2025-08-19,GM5ALX,2,20,0,0,0,0,0,2,"GM/ES-004, GM/ES-006"
2025-08-24,2E0XPQ,2,20,0,0,0,0,0,2,"GM/WS-001, GM/WS-003"
2003-09-20,GM7PKT,2,18,0,0,0,0,1,1,"GM/WS-017, GM/WS-019"
2004-05-27,G4ZFZ,2,18,0,0,0,0,1,1,"GM/CS-002, GM/CS-012"
2004-06-05,GM7PKT,2,18,0,0,0,0,1,1,"GM/CS-001, GM/CS-015"
2004-06-20,GM7PKT,2,18,0,0,0,0,1,1,"GM/WS-017, GM/WS-019"
2004-07-31,GM7PKT,2,18,0,0,0,0,1,1,"GM/WS-009, GM/WS-047"
2004-08-08,MM0DHY,2,18,0,0,0,0,1,1,"GM/ES-001, GM/ES-013"
2004-08-28,GM4COX,2,18,0,0,0,0,1,1,"GM/CS-001, GM/CS-010"
2004-11-20,GM4COX,2,18,0,0,0,0,1,1,"GM/CS-004, GM/CS-026"
2005-06-11,GM4TOE,2,18,0,0,0,0,1,1,"GM/NS-001, GM/NS-002"
2005-09-03,G1INK,2,18,0,0,0,0,1,1,"GM/WS-017, GM/WS-019"
2005-10-22,GM4COX,2,18,0,0,0,0,1,1,"GM/CS-001, GM/CS-010"
2005-11-09,GM4COX,2,18,0,0,0,0,1,1,"GM/CS-004, GM/CS-026"
2006-05-13,G0FIM,2,18,0,0,0,0,1,1,"GM/CS-004, GM/CS-026"
2006-06-07,GM7PKT,2,18,0,0,0,0,1,1,"GM/WS-017, GM/WS-019"
2008-08-30,GM7PKT,2,18,0,0,0,0,1,1,"GM/CS-001, GM/CS-010"
2008-09-23,GM7PKT,2,18,0,0,0,0,1,1,"GM/WS-017, GM/WS-019"
2008-09-28,MM3WJZ,2,18,0,0,0,0,1,1,"GM/WS-009, GM/WS-047"
2008-10-08,G4CFS,2,18,0,0,0,0,1,1,"GM/CS-001, GM/CS-010"
2008-10-12,GM7PKT,2,18,0,0,0,0,1,1,"GM/CS-004, GM/CS-026"
2009-01-04,MM3WJZ,2,18,0,0,0,0,1,1,"GM/CS-001, GM/CS-010"
2009-06-23,GM7PKT,2,18,0,0,0,0,1,1,"GM/WS-017, GM/WS-019"
